TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
1539.24,105,11-10-2010 14:05,28-11-2010 12:05,47,14.65942857,VIP,United Kingdom,0.128767123,815.4255319,1540
385.03,28,11-08-2010 10:16,11-08-2010 10:16,0,13.75107143,Medium,United Kingdom,0,0,0
40519.92,42,15-12-2009 09:51,07-12-2010 11:26,357,964.76,VIP,United Kingdom,0.978082192,42.94117647,40520
1518.35,45,10-12-2009 08:29,18-11-2010 18:14,343,33.74111111,VIP,United Kingdom,0.939726027,47.88629738,1519
548.8,25,30-06-2010 09:06,11-11-2010 14:08,134,21.952,High,United Kingdom,0.367123288,68.09701493,549
714.51,36,26-01-2010 14:44,21-06-2010 11:40,145,19.8475,High,United Kingdom,0.397260274,90.62068966,715
107.01,29,19-11-2010 14:40,19-11-2010 14:40,0,3.69,Medium,United Kingdom,0,0,0
433.3,26,08-03-2010 08:47,07-10-2010 18:19,213,16.66538462,Medium,United Kingdom,0.583561644,44.55399061,434
137.99,34,28-03-2010 10:54,28-03-2010 10:54,0,4.058529412,Medium,United Kingdom,0,0,0
771.87,218,13-12-2009 13:27,28-11-2010 12:32,349,3.540688073,High,United Kingdom,0.956164384,227.9942693,772
109.73,8,01-07-2010 12:34,01-07-2010 12:34,0,13.71625,Medium,United Kingdom,0,0,0
96.55,11,01-07-2010 10:16,01-07-2010 10:16,0,8.777272727,Low,United Kingdom,0,0,0
2609.16,118,10-12-2009 12:08,28-11-2010 10:42,352,22.11152542,VIP,United Kingdom,0.964383562,122.3579545,2610
340.48,15,20-08-2010 17:15,20-08-2010 17:15,0,22.69866667,Medium,United Kingdom,0,0,0
17703.63,504,03-12-2009 14:02,09-12-2010 13:34,370,35.12625,VIP,United Kingdom,1.01369863,497.1891892,17704
273.48,10,05-10-2010 16:43,05-10-2010 16:43,0,27.348,Medium,United Kingdom,0,0,0
2508.77,291,10-12-2009 11:42,07-12-2010 14:31,362,8.621202749,VIP,United Kingdom,0.991780822,293.4116022,2509
438.46,22,03-10-2010 12:52,03-10-2010 12:52,0,19.93,Medium,United Kingdom,0,0,0
1498.8,219,06-12-2009 12:31,06-12-2010 11:38,364,6.843835616,VIP,United Kingdom,0.997260274,219.6016484,1499
1222.28,248,28-01-2010 19:41,09-09-2010 19:56,224,4.928548387,VIP,United Kingdom,0.61369863,404.1071429,1223
2033.64,415,17-12-2009 11:33,01-12-2010 11:21,348,4.900337349,VIP,United Kingdom,0.953424658,435.2729885,2034
286.26,59,17-12-2009 10:20,01-04-2010 15:40,105,4.851864407,Medium,United Kingdom,0.287671233,205.0952381,287
244.44,3,23-11-2010 15:02,23-11-2010 15:02,0,81.48,Medium,United Kingdom,0,0,0
1346.29,86,05-01-2010 13:58,22-10-2010 15:24,290,15.65453488,VIP,United Kingdom,0.794520548,108.2413793,1347
5224.81,589,14-12-2009 15:16,05-12-2010 14:17,355,8.870645161,VIP,United Kingdom,0.97260274,605.5915493,5225
94.53,4,05-05-2010 14:11,05-05-2010 14:11,0,23.6325,Low,United Kingdom,0,0,0
171.47,19,23-03-2010 16:50,23-03-2010 16:50,0,9.024736842,Medium,United Kingdom,0,0,0
506.02,69,19-09-2010 16:22,08-11-2010 10:57,49,7.333623188,High,United Kingdom,0.134246575,513.9795918,507
33.1,5,28-09-2010 14:16,28-09-2010 14:16,0,6.62,Low,United Kingdom,0,0,0
413,80,07-06-2010 14:53,26-11-2010 12:05,171,5.1625,Medium,United Kingdom,0.468493151,170.7602339,413
313.92,6,27-07-2010 11:58,28-07-2010 12:41,1,52.32,Medium,United Kingdom,0.002739726,2190,314
6878.88,222,07-01-2010 13:56,17-11-2010 10:32,313,30.98594595,VIP,United Kingdom,0.857534247,258.8817891,6879
108.52,23,03-03-2010 16:51,03-03-2010 16:51,0,4.71826087,Medium,United Kingdom,0,0,0
1449.14,11,17-09-2010 15:26,26-10-2010 18:58,39,131.74,VIP,United Kingdom,0.106849315,102.9487179,1450
330.77,51,06-12-2009 12:28,27-05-2010 12:17,171,6.485686275,Medium,United Kingdom,0.468493151,108.8596491,331
1137.8,179,17-12-2009 19:54,31-10-2010 16:21,317,6.356424581,VIP,United Kingdom,0.868493151,206.1041009,1138
329.03,96,05-12-2010 13:00,05-12-2010 13:00,0,3.427395833,Medium,United Kingdom,0,0,0
979.62,52,10-12-2009 15:33,06-12-2010 13:12,360,18.83884615,High,United Kingdom,0.98630137,52.72222222,980
244.6,14,03-12-2009 18:23,03-10-2010 15:55,303,17.47142857,Medium,United Kingdom,0.830136986,16.86468647,245
1572.47,97,21-01-2010 12:47,21-11-2010 11:40,303,16.21103093,VIP,United Kingdom,0.830136986,116.8481848,1573
871.78,50,20-04-2010 15:03,19-10-2010 12:01,181,17.4356,High,United Kingdom,0.495890411,100.8287293,872
1027.15,37,02-06-2010 11:53,29-10-2010 08:36,148,27.76081081,VIP,United Kingdom,0.405479452,91.25,1028
260.85,27,01-07-2010 11:51,04-11-2010 09:59,125,9.661111111,Medium,United Kingdom,0.342465753,78.84,261
1279.6,275,10-12-2009 12:21,05-12-2010 15:12,360,4.653090909,VIP,United Kingdom,0.98630137,278.8194444,1280
535.65,10,14-04-2010 08:43,10-11-2010 12:46,210,53.565,High,United Kingdom,0.575342466,17.38095238,536
128.2,38,08-02-2010 16:23,08-02-2010 16:23,0,3.373684211,Medium,United Kingdom,0,0,0
305.28,1,15-08-2010 11:12,15-08-2010 11:12,0,305.28,Medium,United Kingdom,0,0,0
151.44,34,05-12-2010 14:06,05-12-2010 14:06,0,4.454117647,Medium,United Kingdom,0,0,0
4129.26,597,11-12-2009 16:11,07-12-2010 13:30,360,6.916683417,VIP,United Kingdom,0.98630137,605.2916667,4130
56.25,4,06-12-2010 10:36,06-12-2010 10:36,0,14.0625,Low,United Kingdom,0,0,0
549.29,79,26-05-2010 11:27,22-10-2010 10:44,148,6.953037975,High,United Kingdom,0.405479452,194.8310811,550
335.99,53,14-06-2010 12:39,14-09-2010 14:16,92,6.339433962,Medium,United Kingdom,0.252054795,210.2717391,336
145.01,18,24-11-2010 16:57,24-11-2010 16:57,0,8.056111111,Medium,United Kingdom,0,0,0
3813.08,42,14-01-2010 10:57,26-11-2010 12:44,316,90.78761905,VIP,United Kingdom,0.865753425,48.51265823,3814
114.69,22,14-06-2010 16:00,14-06-2010 16:00,0,5.213181818,Medium,United Kingdom,0,0,0
962.5,51,15-09-2010 12:17,30-11-2010 13:26,76,18.87254902,High,United Kingdom,0.208219178,244.9342105,963
758.62,40,15-07-2010 19:21,06-08-2010 11:56,21,18.9655,High,United Kingdom,0.057534247,695.2380952,759
1432.29,354,21-01-2010 11:51,04-11-2010 12:18,287,4.046016949,VIP,United Kingdom,0.78630137,450.2090592,1433
1700.24,258,09-12-2009 13:26,26-03-2010 12:06,106,6.590077519,VIP,United Kingdom,0.290410959,888.3962264,1701
810.08,76,10-12-2009 12:58,29-09-2010 13:20,293,10.65894737,High,United Kingdom,0.802739726,94.67576792,811
6.3,1,23-06-2010 16:31,23-06-2010 16:31,0,6.3,Low,United Kingdom,0,0,0
205.99,13,26-11-2010 16:09,26-11-2010 16:10,0,15.84538462,Medium,United Kingdom,0,0,0
364.45,113,03-11-2010 11:13,03-11-2010 11:13,0,3.225221239,Medium,United Kingdom,0,0,0
1874.83,168,10-12-2009 16:21,08-12-2010 13:14,362,11.15970238,VIP,United Kingdom,0.991780822,169.3922652,1875
407.07,130,02-12-2009 14:55,12-04-2010 15:01,131,3.131307692,Medium,United Kingdom,0.35890411,362.2137405,408
248.65,21,18-03-2010 11:40,18-03-2010 11:40,0,11.84047619,Medium,United Kingdom,0,0,0
214.08,39,06-12-2010 11:26,06-12-2010 11:26,0,5.489230769,Medium,United Kingdom,0,0,0
401.64,47,14-12-2009 13:09,11-10-2010 13:57,301,8.545531915,Medium,United Kingdom,0.824657534,56.99335548,402
452.23,55,09-03-2010 11:03,08-11-2010 10:24,243,8.222363636,Medium,United Kingdom,0.665753425,82.61316872,453
369.5,11,01-12-2010 13:51,01-12-2010 13:51,0,33.59090909,Medium,United Kingdom,0,0,0
127.08,21,02-12-2010 12:16,02-12-2010 12:16,0,6.051428571,Medium,United Kingdom,0,0,0
102.82,15,08-12-2009 15:00,08-12-2009 15:00,0,6.854666667,Medium,United Kingdom,0,0,0
134.44,7,15-06-2010 15:23,15-06-2010 15:23,0,19.20571429,Medium,United Kingdom,0,0,0
106.54,15,02-03-2010 13:25,02-03-2010 13:25,0,7.102666667,Medium,United Kingdom,0,0,0
293.53,11,21-02-2010 15:16,21-02-2010 15:16,0,26.68454545,Medium,United Kingdom,0,0,0
594,1,05-03-2010 14:56,05-03-2010 14:56,0,594,High,United Kingdom,0,0,0
239.9,14,07-10-2010 16:46,07-10-2010 16:46,0,17.13571429,Medium,United Kingdom,0,0,0
2190.66,29,06-10-2010 12:08,18-10-2010 10:13,11,75.54,VIP,United Kingdom,0.030136986,962.2727273,2191
282.79,19,29-08-2010 11:42,25-11-2010 16:39,88,14.88368421,Medium,United Kingdom,0.24109589,78.80681818,283
330.23,21,01-06-2010 09:42,09-09-2010 17:07,100,15.7252381,Medium,United Kingdom,0.273972603,76.65,331
2945.38,85,30-11-2010 12:07,30-11-2010 12:07,0,34.65152941,VIP,United Kingdom,0,0,0
405,6,12-03-2010 14:45,12-03-2010 14:45,0,67.5,Medium,United Kingdom,0,0,0
271.29,12,31-01-2010 11:04,28-02-2010 12:49,28,22.6075,Medium,United Kingdom,0.076712329,156.4285714,272
1839.14,32,13-12-2009 12:57,11-11-2010 09:55,332,57.473125,VIP,United Kingdom,0.909589041,35.18072289,1840
646.27,28,01-12-2009 13:47,09-12-2010 13:14,372,23.08107143,High,United Kingdom,1.019178082,27.47311828,647
2304.18,26,16-03-2010 10:49,25-07-2010 12:18,131,88.62230769,VIP,United Kingdom,0.35890411,72.44274809,2305
553.85,35,11-10-2010 12:16,11-10-2010 12:16,0,15.82428571,High,United Kingdom,0,0,0
5376.2,296,26-01-2010 11:39,29-11-2010 17:00,307,18.16283784,VIP,United Kingdom,0.84109589,351.9218241,5377
304.95,18,23-11-2010 18:20,23-11-2010 18:20,0,16.94166667,Medium,United Kingdom,0,0,0
1990.8,85,03-12-2009 14:00,05-12-2010 15:15,367,23.42117647,VIP,United Kingdom,1.005479452,84.53678474,1991
190.75,20,29-04-2010 13:35,29-04-2010 13:35,0,9.5375,Medium,United Kingdom,0,0,0
4242.1,179,23-02-2010 16:36,02-12-2010 11:22,281,23.69888268,VIP,United Kingdom,0.769863014,232.5088968,4243
617.6,18,13-12-2009 11:16,06-06-2010 13:06,175,34.31111111,High,United Kingdom,0.479452055,37.54285714,618
492.36,104,15-10-2010 12:11,15-10-2010 12:22,0,4.734230769,Medium,United Kingdom,0,0,0
357.77,58,07-06-2010 10:59,01-11-2010 12:22,147,6.168448276,Medium,United Kingdom,0.402739726,144.0136054,358
542.89,71,26-01-2010 16:19,26-01-2010 16:38,0,7.646338028,High,United Kingdom,0,0,0
410.95,26,30-09-2010 15:50,30-11-2010 15:57,61,15.80576923,Medium,United Kingdom,0.167123288,155.5737705,411
451.29,42,25-11-2010 15:59,25-11-2010 15:59,0,10.745,Medium,United Kingdom,0,0,0
289.48,55,16-09-2010 13:48,16-09-2010 13:48,0,5.263272727,Medium,United Kingdom,0,0,0
269.21,20,14-02-2010 15:30,14-02-2010 15:30,0,13.4605,Medium,United Kingdom,0,0,0
2119.26,237,03-12-2009 11:45,07-12-2010 13:18,369,8.942025316,VIP,United Kingdom,1.010958904,234.4308943,2120
426.53,27,15-09-2010 10:44,15-09-2010 10:44,0,15.79740741,Medium,United Kingdom,0,0,0
2568.32,400,01-12-2009 13:29,25-11-2010 13:42,359,6.4208,VIP,United Kingdom,0.983561644,406.6852368,2569
404.55,80,16-11-2010 13:04,16-11-2010 13:04,0,5.056875,Medium,United Kingdom,0,0,0
460.95,15,05-07-2010 13:10,10-10-2010 12:01,96,30.73,Medium,United Kingdom,0.263013699,57.03125,461
703.22,13,20-04-2010 11:30,20-04-2010 11:30,0,54.09384615,High,United Kingdom,0,0,0
1702.98,7,08-12-2009 09:46,19-11-2010 10:43,346,243.2828571,VIP,United Kingdom,0.947945205,7.384393064,1703
1769.33,139,18-04-2010 14:06,09-09-2010 13:20,143,12.72899281,VIP,United Kingdom,0.391780822,354.7902098,1770
680.62,11,06-10-2010 15:00,08-12-2010 11:42,62,61.87454545,High,United Kingdom,0.169863014,64.75806452,681
1266.77,282,06-06-2010 14:01,25-10-2010 11:33,140,4.492092199,VIP,United Kingdom,0.383561644,735.2142857,1267
2180.64,80,05-03-2010 14:39,03-10-2010 14:08,211,27.258,VIP,United Kingdom,0.578082192,138.3886256,2181
329.22,22,16-04-2010 11:35,16-04-2010 11:35,0,14.96454545,Medium,United Kingdom,0,0,0
4144.82,72,01-06-2010 14:40,06-08-2010 12:35,65,57.56694444,VIP,United Kingdom,0.178082192,404.3076923,4145
5954.29,191,29-03-2010 10:07,03-11-2010 09:51,218,31.17429319,VIP,United Kingdom,0.597260274,319.793578,5955
324.51,45,13-04-2010 15:47,13-04-2010 15:47,0,7.211333333,Medium,United Kingdom,0,0,0
2458.9,201,06-12-2009 12:52,09-12-2010 10:45,367,12.23333333,VIP,United Kingdom,1.005479452,199.9046322,2459
5735.09,447,01-12-2009 13:38,06-12-2010 13:21,369,12.83017897,VIP,United Kingdom,1.010958904,442.1544715,5736
1572.86,67,27-05-2010 15:51,29-09-2010 14:43,124,23.47552239,VIP,United Kingdom,0.339726027,197.2177419,1573
186.3,11,23-11-2010 10:02,23-11-2010 10:02,0,16.93636364,Medium,United Kingdom,0,0,0
216.7,50,25-11-2010 12:56,06-12-2010 08:34,10,4.334,Medium,United Kingdom,0.02739726,1825,217
582.11,94,21-02-2010 11:36,06-06-2010 12:45,105,6.192659574,High,United Kingdom,0.287671233,326.7619048,583
368.31,86,02-12-2009 15:51,29-11-2010 12:03,361,4.282674419,Medium,United Kingdom,0.989041096,86.95290859,369
1205.64,125,28-02-2010 12:30,02-08-2010 12:42,155,9.64512,VIP,United Kingdom,0.424657534,294.3548387,1206
150.55,6,23-06-2010 15:50,23-06-2010 15:50,0,25.09166667,Medium,United Kingdom,0,0,0
854.61,51,12-09-2010 11:52,08-11-2010 14:51,57,16.75705882,High,United Kingdom,0.156164384,326.5789474,855
761.41,76,14-03-2010 11:55,24-10-2010 12:14,224,10.01855263,High,United Kingdom,0.61369863,123.8392857,762
694.54,110,21-10-2010 13:57,21-10-2010 13:57,0,6.314,High,United Kingdom,0,0,0
617.07,78,07-11-2010 15:49,08-12-2010 15:59,31,7.911153846,High,United Kingdom,0.084931507,918.3870968,618
5193.92,921,01-12-2009 11:45,11-11-2010 16:27,345,5.639435396,VIP,United Kingdom,0.945205479,974.3913043,5194
20.4,1,04-12-2009 12:31,04-12-2009 12:31,0,20.4,Low,United Kingdom,0,0,0
583.39,29,23-11-2010 17:10,23-11-2010 17:10,0,20.11689655,High,United Kingdom,0,0,0
169.21,42,24-03-2010 13:08,24-03-2010 13:08,0,4.028809524,Medium,United Kingdom,0,0,0
2878.46,100,03-12-2009 18:51,23-11-2010 16:30,354,28.7846,VIP,United Kingdom,0.969863014,103.1073446,2879
2146.39,90,25-01-2010 13:56,22-08-2010 11:48,208,23.84877778,VIP,United Kingdom,0.569863014,157.9326923,2147
1786.78,283,15-09-2010 13:21,29-11-2010 11:48,74,6.313710247,VIP,United Kingdom,0.202739726,1395.878378,1787
231.42,70,17-11-2010 12:03,17-11-2010 12:03,0,3.306,Medium,United Kingdom,0,0,0
1359.25,276,14-06-2010 13:18,21-11-2010 12:29,159,4.924818841,VIP,United Kingdom,0.435616438,633.5849057,1360
4860.35,220,19-03-2010 11:07,22-11-2010 13:22,248,22.0925,VIP,United Kingdom,0.679452055,323.7903226,4861
1302.46,210,24-10-2010 10:54,28-11-2010 11:19,35,6.202190476,VIP,United Kingdom,0.095890411,2190,1303
2486,237,01-12-2009 12:02,08-12-2010 16:34,372,10.48945148,VIP,United Kingdom,1.019178082,232.5403226,2486
1563.3,145,28-06-2010 11:39,03-11-2010 13:47,128,10.78137931,VIP,United Kingdom,0.350684932,413.4765625,1564
20009.84,80,08-12-2009 10:24,03-12-2010 13:10,360,250.123,VIP,United Kingdom,0.98630137,81.11111111,20010
453.45,137,31-01-2010 12:43,27-10-2010 16:04,269,3.309854015,Medium,United Kingdom,0.736986301,185.8921933,454
980.91,139,02-11-2010 13:27,08-12-2010 12:36,35,7.056906475,High,United Kingdom,0.095890411,1449.571429,981
1333.7,98,05-01-2010 12:06,18-10-2010 12:58,286,13.60918367,VIP,United Kingdom,0.783561644,125.0699301,1334
289.23,28,07-12-2009 13:57,08-11-2010 15:36,336,10.32964286,Medium,United Kingdom,0.920547945,30.41666667,290
13542.92,243,14-12-2009 14:12,23-11-2010 13:14,343,55.73218107,VIP,United Kingdom,0.939726027,258.5860058,13543
487.03,126,13-06-2010 11:05,09-11-2010 14:48,149,3.86531746,Medium,United Kingdom,0.408219178,308.6577181,488
232.96,22,24-10-2010 11:40,24-10-2010 11:42,0,10.58909091,Medium,United Kingdom,0,0,0
1113.74,19,08-01-2010 13:21,08-09-2010 12:44,242,58.61789474,VIP,United Kingdom,0.663013699,28.65702479,1114
82.2,5,23-04-2010 11:45,23-04-2010 11:45,0,16.44,Low,United Kingdom,0,0,0
41184.3,141,08-12-2009 11:23,02-12-2010 17:40,359,292.087234,VIP,United Kingdom,0.983561644,143.356546,41185
1965.72,210,04-07-2010 13:31,09-09-2010 18:00,67,9.360571429,VIP,United Kingdom,0.183561644,1144.029851,1966
1985.63,257,11-08-2010 16:44,05-12-2010 10:36,115,7.72618677,VIP,United Kingdom,0.315068493,815.6956522,1986
473.62,34,26-10-2010 13:00,10-11-2010 11:32,14,13.93,Medium,United Kingdom,0.038356164,886.4285714,474
217.73,21,28-05-2010 15:09,28-05-2010 15:09,0,10.36809524,Medium,United Kingdom,0,0,0
1797.92,85,29-03-2010 14:47,11-10-2010 15:08,196,21.152,VIP,United Kingdom,0.536986301,158.2908163,1798
654.32,32,01-03-2010 12:31,13-06-2010 11:32,103,20.4475,High,United Kingdom,0.282191781,113.3980583,655
456.4,32,21-03-2010 15:17,12-10-2010 10:44,204,14.2625,Medium,United Kingdom,0.55890411,57.25490196,457
1103.35,60,09-04-2010 10:12,05-10-2010 11:09,179,18.38916667,VIP,United Kingdom,0.490410959,122.3463687,1104
1067.85,59,12-09-2010 12:00,25-11-2010 18:16,74,18.09915254,VIP,United Kingdom,0.202739726,291.0135135,1068
1082.6,34,15-08-2010 11:26,25-11-2010 15:40,102,31.84117647,VIP,United Kingdom,0.279452055,121.6666667,1083
340.84,19,30-09-2010 18:12,30-09-2010 18:12,0,17.93894737,Medium,United Kingdom,0,0,0
2094.23,65,29-07-2010 12:50,19-10-2010 10:23,81,32.21892308,VIP,United Kingdom,0.221917808,292.9012346,2095
235.78,22,26-05-2010 13:18,26-05-2010 13:18,0,10.71727273,Medium,United Kingdom,0,0,0
107.14,1,26-01-2010 16:34,26-01-2010 16:34,0,107.14,Medium,EIRE,0,0,0
818.79,36,08-06-2010 12:36,01-12-2010 15:28,176,22.74416667,High,United Kingdom,0.482191781,74.65909091,819
777.34,186,11-07-2010 13:53,29-11-2010 14:36,141,4.179247312,High,United Kingdom,0.38630137,481.4893617,778
162.8,11,03-11-2010 15:55,21-11-2010 14:52,17,14.8,Medium,United Kingdom,0.046575342,236.1764706,163
188.44,12,27-01-2010 09:38,27-01-2010 09:38,0,15.70333333,Medium,United Kingdom,0,0,0
2122.89,110,08-04-2010 11:11,22-10-2010 11:42,197,19.299,VIP,United Kingdom,0.539726027,203.8071066,2123
1327.98,52,01-04-2010 18:37,17-10-2010 11:38,198,25.53807692,VIP,United Kingdom,0.542465753,95.85858586,1328
1591.73,97,07-01-2010 17:11,08-07-2010 11:33,181,16.40958763,VIP,United Kingdom,0.495890411,195.6077348,1592
62.7,2,29-10-2010 16:48,29-10-2010 16:48,0,31.35,Low,United Kingdom,0,0,0
1718.66,231,19-05-2010 13:04,07-12-2010 10:36,201,7.44008658,VIP,United Kingdom,0.550684932,419.4776119,1719
541.95,24,02-08-2010 15:26,04-11-2010 12:10,93,22.58125,High,United Kingdom,0.254794521,94.19354839,542
89.65,3,04-10-2010 15:29,04-10-2010 15:29,0,29.88333333,Low,United Kingdom,0,0,0
1709.83,121,21-06-2010 13:32,25-11-2010 19:06,157,14.13082645,VIP,United Kingdom,0.430136986,281.3057325,1710
109.31,17,14-12-2009 16:11,14-12-2009 16:11,0,6.43,Medium,United Kingdom,0,0,0
1992.13,353,02-09-2010 13:27,09-12-2010 13:03,97,5.643427762,VIP,United Kingdom,0.265753425,1328.298969,1993
3269.11,68,02-02-2010 18:01,26-05-2010 12:33,112,48.07514706,VIP,United Kingdom,0.306849315,221.6071429,3270
115.73,35,25-04-2010 11:52,25-04-2010 11:52,0,3.306571429,Medium,United Kingdom,0,0,0
457.7,25,18-10-2010 10:32,18-10-2010 10:32,0,18.308,Medium,United Kingdom,0,0,0
750.56,52,22-02-2010 14:48,30-06-2010 13:41,127,14.43384615,High,United Kingdom,0.347945205,149.4488189,751
3595.77,508,08-06-2010 16:47,07-10-2010 16:48,121,7.078287402,VIP,United Kingdom,0.331506849,1532.396694,3596
252.5,25,14-11-2010 13:19,14-11-2010 13:19,0,10.1,Medium,United Kingdom,0,0,0
736.93,41,24-05-2010 15:57,25-07-2010 11:31,61,17.97390244,High,United Kingdom,0.167123288,245.3278689,737
2300.4,8,24-03-2010 10:42,24-03-2010 10:42,0,287.55,VIP,United Kingdom,0,0,0
283.79,38,08-02-2010 13:29,08-02-2010 13:29,0,7.468157895,Medium,United Kingdom,0,0,0
385.4,20,15-09-2010 14:19,19-11-2010 08:18,64,19.27,Medium,United Kingdom,0.175342466,114.0625,386
1637.14,167,03-02-2010 12:46,08-12-2010 11:16,307,9.803233533,VIP,United Kingdom,0.84109589,198.5504886,1638
106.75,16,07-02-2010 15:16,07-02-2010 15:16,0,6.671875,Medium,United Kingdom,0,0,0
1033.8,40,16-11-2010 11:53,22-11-2010 12:55,6,25.845,VIP,United Kingdom,0.016438356,2433.333333,1034
1359.52,208,20-01-2010 14:03,24-11-2010 14:21,308,6.536153846,VIP,United Kingdom,0.843835616,246.4935065,1360
1743.6,98,02-12-2009 13:20,07-12-2010 13:45,370,17.79183673,VIP,United Kingdom,1.01369863,96.67567568,1744
1739.92,10,19-01-2010 12:30,15-11-2010 16:44,300,173.992,VIP,United Kingdom,0.821917808,12.16666667,1740
1437.43,6,27-04-2010 10:56,13-05-2010 10:16,15,239.5716667,VIP,United Kingdom,0.04109589,146,1438
263.49,47,18-07-2010 15:51,18-11-2010 13:51,122,5.606170213,Medium,United Kingdom,0.334246575,140.6147541,264
180.56,18,25-03-2010 13:05,25-03-2010 13:05,0,10.03111111,Medium,United Kingdom,0,0,0
770.08,39,09-05-2010 16:10,23-07-2010 11:30,74,19.74564103,High,United Kingdom,0.202739726,192.3648649,771
2617.33,133,16-04-2010 14:00,29-11-2010 15:54,227,19.67917293,VIP,United Kingdom,0.621917808,213.8546256,2618
447.05,30,09-09-2010 16:54,09-09-2010 16:54,0,14.90166667,Medium,United Kingdom,0,0,0
1264.35,54,04-03-2010 15:44,19-10-2010 15:03,228,23.41388889,VIP,United Kingdom,0.624657534,86.44736842,1265
2435.67,95,15-12-2009 09:40,01-12-2010 09:45,351,25.63863158,VIP,United Kingdom,0.961643836,98.78917379,2436
841.3,30,03-03-2010 11:13,18-10-2010 14:48,229,28.04333333,High,United Kingdom,0.62739726,47.81659389,842
582.64,37,03-09-2010 11:39,03-09-2010 11:39,0,15.74702703,High,United Kingdom,0,0,0
1938.46,116,27-05-2010 12:50,01-10-2010 10:45,126,16.71086207,VIP,United Kingdom,0.345205479,336.031746,1939
4762.07,152,08-01-2010 12:08,15-11-2010 16:44,311,31.32940789,VIP,United Kingdom,0.852054795,178.392283,4763
2476.25,204,06-12-2009 10:41,17-10-2010 10:34,314,12.13848039,VIP,United Kingdom,0.860273973,237.133758,2477
2049.23,97,14-04-2010 13:27,27-09-2010 11:38,165,21.12608247,VIP,United Kingdom,0.452054795,214.5757576,2050
1393.42,87,18-03-2010 14:14,01-10-2010 15:10,197,16.01632184,VIP,United Kingdom,0.539726027,161.1928934,1394
327.6,13,10-01-2010 10:37,10-01-2010 10:37,0,25.2,Medium,United Kingdom,0,0,0
460.64,88,05-07-2010 13:04,05-07-2010 13:04,0,5.234545455,Medium,United Kingdom,0,0,0
549.33,73,07-10-2010 19:51,07-10-2010 19:51,0,7.525068493,High,United Kingdom,0,0,0
892.92,140,14-05-2010 11:59,07-11-2010 11:27,176,6.378,High,United Kingdom,0.482191781,290.3409091,893
422.19,59,27-04-2010 11:50,02-11-2010 12:02,189,7.155762712,Medium,United Kingdom,0.517808219,113.9417989,423
4376.25,41,25-02-2010 09:40,25-02-2010 09:40,0,106.7378049,VIP,United Kingdom,0,0,0
